provinsi,jenis,daerah,tahun,gk,ump,peng,upah,gk_category,income_to_expense_ratio,poverty_to_income_ratio,Cluster
SUMATERA BARAT,MAKANAN,PERKOTAAN,2018,356907.0,2119067.0,663365.0,14431,Tinggi,3.194420869355483,0.16842648203195085,1
SUMATERA BARAT,MAKANAN,PERKOTAAN,2018,356907.0,2119067.0,705784.0,14431,Tinggi,3.002429921902452,0.16842648203195085,1
SUMATERA BARAT,MAKANAN,PERKOTAAN,2018,356907.0,2119067.0,604871.0,14431,Tinggi,3.5033370751780133,0.16842648203195085,1
SUMATERA BARAT,MAKANAN,PERKOTAAN,2018,356907.0,2119067.0,543759.0,14431,Tinggi,3.8970702094126257,0.16842648203195085,1
SUMATERA BARAT,MAKANAN,PERKOTAAN,2018,356907.0,2119067.0,1148630.0,14431,Tinggi,1.8448647519218548,0.16842648203195085,1
SUMATERA BARAT,MAKANAN,PERKOTAAN,2018,367319.0,2119067.0,558783.0,14431,Tinggi,3.7922896723772914,0.17333996518279035,1
SUMATERA BARAT,MAKANAN,PERKOTAAN,2018,367319.0,2119067.0,416100.0,14431,Tinggi,5.092686854121605,0.17333996518279035,1
SUMATERA BARAT,MAKANAN,PERKOTAAN,2018,367319.0,2119067.0,974885.0,14431,Tinggi,2.173658431507306,0.17333996518279035,1
SUMATERA BARAT,MAKANAN,PERKOTAAN,2018,367319.0,2119067.0,663365.0,14431,Tinggi,3.194420869355483,0.17333996518279035,1
SUMATERA BARAT,MAKANAN,PERKOTAAN,2018,367319.0,2119067.0,705784.0,14431,Tinggi,3.002429921902452,0.17333996518279035,1
SUMATERA BARAT,MAKANAN,PERKOTAAN,2018,367319.0,2119067.0,604871.0,14431,Tinggi,3.5033370751780133,0.17333996518279035,1
SUMATERA BARAT,MAKANAN,PERKOTAAN,2018,367319.0,2119067.0,543759.0,14431,Tinggi,3.8970702094126257,0.17333996518279035,1
SUMATERA BARAT,MAKANAN,PERKOTAAN,2018,367319.0,2119067.0,1148630.0,14431,Tinggi,1.8448647519218548,0.17333996518279035,1
SUMATERA BARAT,MAKANAN,PERDESAAN,2018,369087.0,2119067.0,558783.0,14431,Tinggi,3.7922896723772914,0.17417429463060866,1
SUMATERA BARAT,MAKANAN,PERDESAAN,2018,369087.0,2119067.0,416100.0,14431,Tinggi,5.092686854121605,0.17417429463060866,1
SUMATERA BARAT,MAKANAN,PERDESAAN,2018,369087.0,2119067.0,974885.0,14431,Tinggi,2.173658431507306,0.17417429463060866,1
SUMATERA BARAT,MAKANAN,PERDESAAN,2018,369087.0,2119067.0,663365.0,14431,Tinggi,3.194420869355483,0.17417429463060866,1
SUMATERA BARAT,MAKANAN,PERDESAAN,2018,369087.0,2119067.0,705784.0,14431,Tinggi,3.002429921902452,0.17417429463060866,1
SUMATERA BARAT,MAKANAN,PERDESAAN,2018,369087.0,2119067.0,604871.0,14431,Tinggi,3.5033370751780133,0.17417429463060866,1
SUMATERA BARAT,MAKANAN,PERDESAAN,2018,369087.0,2119067.0,543759.0,14431,Tinggi,3.8970702094126257,0.17417429463060866,1
SUMATERA BARAT,MAKANAN,PERDESAAN,2018,369087.0,2119067.0,1148630.0,14431,Tinggi,1.8448647519218548,0.17417429463060866,1
SUMATERA BARAT,MAKANAN,PERDESAAN,2018,370529.0,2119067.0,558783.0,14431,Tinggi,3.7922896723772914,0.17485478278884056,1
SUMATERA BARAT,MAKANAN,PERDESAAN,2018,370529.0,2119067.0,416100.0,14431,Tinggi,5.092686854121605,0.17485478278884056,1
SUMATERA BARAT,MAKANAN,PERDESAAN,2018,370529.0,2119067.0,974885.0,14431,Tinggi,2.173658431507306,0.17485478278884056,1
SUMATERA BARAT,MAKANAN,PERDESAAN,2018,370529.0,2119067.0,663365.0,14431,Tinggi,3.194420869355483,0.17485478278884056,1
SUMATERA BARAT,MAKANAN,PERDESAAN,2018,370529.0,2119067.0,705784.0,14431,Tinggi,3.002429921902452,0.17485478278884056,1
SUMATERA BARAT,MAKANAN,PERDESAAN,2018,370529.0,2119067.0,604871.0,14431,Tinggi,3.5033370751780133,0.17485478278884056,1
SUMATERA BARAT,MAKANAN,PERDESAAN,2018,370529.0,2119067.0,543759.0,14431,Tinggi,3.8970702094126257,0.17485478278884056,1
SUMATERA BARAT,MAKANAN,PERDESAAN,2018,370529.0,2119067.0,1148630.0,14431,Tinggi,1.8448647519218548,0.17485478278884056,1
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2018,139235.0,2119067.0,558783.0,14431,Rendah,3.7922896723772914,0.0657058035446732,0
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2018,139235.0,2119067.0,416100.0,14431,Rendah,5.092686854121605,0.0657058035446732,0
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2018,139235.0,2119067.0,974885.0,14431,Rendah,2.173658431507306,0.0657058035446732,0
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2018,139235.0,2119067.0,663365.0,14431,Rendah,3.194420869355483,0.0657058035446732,0
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2018,139235.0,2119067.0,705784.0,14431,Rendah,3.002429921902452,0.0657058035446732,0
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2018,139235.0,2119067.0,604871.0,14431,Rendah,3.5033370751780133,0.0657058035446732,0
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2018,139235.0,2119067.0,543759.0,14431,Rendah,3.8970702094126257,0.0657058035446732,0
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2018,139235.0,2119067.0,1148630.0,14431,Rendah,1.8448647519218548,0.0657058035446732,0
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2018,140237.0,2119067.0,558783.0,14431,Rendah,3.7922896723772914,0.06617865315254308,0
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2018,140237.0,2119067.0,416100.0,14431,Rendah,5.092686854121605,0.06617865315254308,0
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2018,140237.0,2119067.0,974885.0,14431,Rendah,2.173658431507306,0.06617865315254308,0
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2018,140237.0,2119067.0,663365.0,14431,Rendah,3.194420869355483,0.06617865315254308,0
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2018,140237.0,2119067.0,705784.0,14431,Rendah,3.002429921902452,0.06617865315254308,0
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2018,140237.0,2119067.0,604871.0,14431,Rendah,3.5033370751780133,0.06617865315254308,0
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2018,140237.0,2119067.0,543759.0,14431,Rendah,3.8970702094126257,0.06617865315254308,0
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2018,140237.0,2119067.0,1148630.0,14431,Rendah,1.8448647519218548,0.06617865315254308,0
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2018,91162.0,2119067.0,558783.0,14431,Rendah,3.7922896723772914,0.043019876200233405,0
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2018,91162.0,2119067.0,416100.0,14431,Rendah,5.092686854121605,0.043019876200233405,0
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2018,91162.0,2119067.0,974885.0,14431,Rendah,2.173658431507306,0.043019876200233405,0
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2018,91162.0,2119067.0,663365.0,14431,Rendah,3.194420869355483,0.043019876200233405,0
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2018,91162.0,2119067.0,705784.0,14431,Rendah,3.002429921902452,0.043019876200233405,0
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2018,91162.0,2119067.0,604871.0,14431,Rendah,3.5033370751780133,0.043019876200233405,0
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2018,91162.0,2119067.0,543759.0,14431,Rendah,3.8970702094126257,0.043019876200233405,0
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2018,91162.0,2119067.0,1148630.0,14431,Rendah,1.8448647519218548,0.043019876200233405,0
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2018,95901.0,2119067.0,558783.0,14431,Rendah,3.7922896723772914,0.045256237768791646,0
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2018,95901.0,2119067.0,416100.0,14431,Rendah,5.092686854121605,0.045256237768791646,0
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2018,95901.0,2119067.0,974885.0,14431,Rendah,2.173658431507306,0.045256237768791646,0
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2018,95901.0,2119067.0,663365.0,14431,Rendah,3.194420869355483,0.045256237768791646,0
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2018,95901.0,2119067.0,705784.0,14431,Rendah,3.002429921902452,0.045256237768791646,0
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2018,95901.0,2119067.0,604871.0,14431,Rendah,3.5033370751780133,0.045256237768791646,0
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2018,95901.0,2119067.0,543759.0,14431,Rendah,3.8970702094126257,0.045256237768791646,0
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2018,95901.0,2119067.0,1148630.0,14431,Rendah,1.8448647519218548,0.045256237768791646,0
SUMATERA BARAT,MAKANAN,PERKOTAAN,2019,382490.0,2289220.0,561206.0,15210,Tinggi,4.079108206255813,0.16708311127807726,1
SUMATERA BARAT,MAKANAN,PERKOTAAN,2019,382490.0,2289220.0,419508.0,15210,Tinggi,5.4569161970689475,0.16708311127807726,1
SUMATERA BARAT,MAKANAN,PERKOTAAN,2019,382490.0,2289220.0,980714.0,15210,Tinggi,2.334238116311177,0.16708311127807726,1
SUMATERA BARAT,MAKANAN,PERKOTAAN,2019,382490.0,2289220.0,663548.0,15210,Tinggi,3.449968954770416,0.16708311127807726,1
SUMATERA BARAT,MAKANAN,PERKOTAAN,2019,382490.0,2289220.0,709405.0,15210,Tinggi,3.226957802665614,0.16708311127807726,1
SUMATERA BARAT,MAKANAN,PERKOTAAN,2019,382490.0,2289220.0,609257.0,15210,Tinggi,3.7573963040227687,0.16708311127807726,1
SUMATERA BARAT,MAKANAN,PERKOTAAN,2019,382490.0,2289220.0,555620.0,15210,Tinggi,4.120118066304308,0.16708311127807726,1
SUMATERA BARAT,MAKANAN,PERKOTAAN,2019,382490.0,2289220.0,1164878.0,15210,Tinggi,1.965201506080465,0.16708311127807726,1
SUMATERA BARAT,MAKANAN,PERKOTAAN,2019,402124.0,2289220.0,561206.0,15210,Sangat Tinggi,4.079108206255813,0.1756598317330794,1
SUMATERA BARAT,MAKANAN,PERKOTAAN,2019,402124.0,2289220.0,419508.0,15210,Sangat Tinggi,5.4569161970689475,0.1756598317330794,1
SUMATERA BARAT,MAKANAN,PERKOTAAN,2019,402124.0,2289220.0,980714.0,15210,Sangat Tinggi,2.334238116311177,0.1756598317330794,1
SUMATERA BARAT,MAKANAN,PERKOTAAN,2019,402124.0,2289220.0,663548.0,15210,Sangat Tinggi,3.449968954770416,0.1756598317330794,1
SUMATERA BARAT,MAKANAN,PERKOTAAN,2019,402124.0,2289220.0,709405.0,15210,Sangat Tinggi,3.226957802665614,0.1756598317330794,1
SUMATERA BARAT,MAKANAN,PERKOTAAN,2019,402124.0,2289220.0,609257.0,15210,Sangat Tinggi,3.7573963040227687,0.1756598317330794,1
SUMATERA BARAT,MAKANAN,PERKOTAAN,2019,402124.0,2289220.0,555620.0,15210,Sangat Tinggi,4.120118066304308,0.1756598317330794,1
SUMATERA BARAT,MAKANAN,PERKOTAAN,2019,402124.0,2289220.0,1164878.0,15210,Sangat Tinggi,1.965201506080465,0.1756598317330794,1
SUMATERA BARAT,MAKANAN,PERDESAAN,2019,382217.0,2289220.0,561206.0,15210,Tinggi,4.079108206255813,0.16696385668480968,1
SUMATERA BARAT,MAKANAN,PERDESAAN,2019,382217.0,2289220.0,419508.0,15210,Tinggi,5.4569161970689475,0.16696385668480968,1
SUMATERA BARAT,MAKANAN,PERDESAAN,2019,382217.0,2289220.0,980714.0,15210,Tinggi,2.334238116311177,0.16696385668480968,1
SUMATERA BARAT,MAKANAN,PERDESAAN,2019,382217.0,2289220.0,663548.0,15210,Tinggi,3.449968954770416,0.16696385668480968,1
SUMATERA BARAT,MAKANAN,PERDESAAN,2019,382217.0,2289220.0,709405.0,15210,Tinggi,3.226957802665614,0.16696385668480968,1
SUMATERA BARAT,MAKANAN,PERDESAAN,2019,382217.0,2289220.0,609257.0,15210,Tinggi,3.7573963040227687,0.16696385668480968,1
SUMATERA BARAT,MAKANAN,PERDESAAN,2019,382217.0,2289220.0,555620.0,15210,Tinggi,4.120118066304308,0.16696385668480968,1
SUMATERA BARAT,MAKANAN,PERDESAAN,2019,382217.0,2289220.0,1164878.0,15210,Tinggi,1.965201506080465,0.16696385668480968,1
SUMATERA BARAT,MAKANAN,PERDESAAN,2019,401904.0,2289220.0,561206.0,15210,Sangat Tinggi,4.079108206255813,0.17556372913044618,1
SUMATERA BARAT,MAKANAN,PERDESAAN,2019,401904.0,2289220.0,419508.0,15210,Sangat Tinggi,5.4569161970689475,0.17556372913044618,1
SUMATERA BARAT,MAKANAN,PERDESAAN,2019,401904.0,2289220.0,980714.0,15210,Sangat Tinggi,2.334238116311177,0.17556372913044618,1
SUMATERA BARAT,MAKANAN,PERDESAAN,2019,401904.0,2289220.0,663548.0,15210,Sangat Tinggi,3.449968954770416,0.17556372913044618,1
SUMATERA BARAT,MAKANAN,PERDESAAN,2019,401904.0,2289220.0,709405.0,15210,Sangat Tinggi,3.226957802665614,0.17556372913044618,1
SUMATERA BARAT,MAKANAN,PERDESAAN,2019,401904.0,2289220.0,609257.0,15210,Sangat Tinggi,3.7573963040227687,0.17556372913044618,1
SUMATERA BARAT,MAKANAN,PERDESAAN,2019,401904.0,2289220.0,555620.0,15210,Sangat Tinggi,4.120118066304308,0.17556372913044618,1
SUMATERA BARAT,MAKANAN,PERDESAAN,2019,401904.0,2289220.0,1164878.0,15210,Sangat Tinggi,1.965201506080465,0.17556372913044618,1
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2019,143519.0,2289220.0,561206.0,15210,Rendah,4.079108206255813,0.06269340648779934,0
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2019,143519.0,2289220.0,419508.0,15210,Rendah,5.4569161970689475,0.06269340648779934,0
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2019,143519.0,2289220.0,980714.0,15210,Rendah,2.334238116311177,0.06269340648779934,0
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2019,143519.0,2289220.0,663548.0,15210,Rendah,3.449968954770416,0.06269340648779934,0
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2019,143519.0,2289220.0,709405.0,15210,Rendah,3.226957802665614,0.06269340648779934,0
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2019,143519.0,2289220.0,609257.0,15210,Rendah,3.7573963040227687,0.06269340648779934,0
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2019,143519.0,2289220.0,555620.0,15210,Rendah,4.120118066304308,0.06269340648779934,0
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2019,143519.0,2289220.0,1164878.0,15210,Rendah,1.965201506080465,0.06269340648779934,0
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2019,149242.0,2289220.0,561206.0,15210,Rendah,4.079108206255813,0.06519338464629874,0
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2019,149242.0,2289220.0,419508.0,15210,Rendah,5.4569161970689475,0.06519338464629874,0
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2019,149242.0,2289220.0,980714.0,15210,Rendah,2.334238116311177,0.06519338464629874,0
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2019,149242.0,2289220.0,663548.0,15210,Rendah,3.449968954770416,0.06519338464629874,0
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2019,149242.0,2289220.0,709405.0,15210,Rendah,3.226957802665614,0.06519338464629874,0
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2019,149242.0,2289220.0,609257.0,15210,Rendah,3.7573963040227687,0.06519338464629874,0
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2019,149242.0,2289220.0,555620.0,15210,Rendah,4.120118066304308,0.06519338464629874,0
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2019,149242.0,2289220.0,1164878.0,15210,Rendah,1.965201506080465,0.06519338464629874,0
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2019,101722.0,2289220.0,561206.0,15210,Rendah,4.079108206255813,0.0444352224775251,0
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2019,101722.0,2289220.0,419508.0,15210,Rendah,5.4569161970689475,0.0444352224775251,0
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2019,101722.0,2289220.0,980714.0,15210,Rendah,2.334238116311177,0.0444352224775251,0
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2019,101722.0,2289220.0,663548.0,15210,Rendah,3.449968954770416,0.0444352224775251,0
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2019,101722.0,2289220.0,709405.0,15210,Rendah,3.226957802665614,0.0444352224775251,0
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2019,101722.0,2289220.0,609257.0,15210,Rendah,3.7573963040227687,0.0444352224775251,0
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2019,101722.0,2289220.0,555620.0,15210,Rendah,4.120118066304308,0.0444352224775251,0
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2019,101722.0,2289220.0,1164878.0,15210,Rendah,1.965201506080465,0.0444352224775251,0
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2019,108553.0,2289220.0,561206.0,15210,Rendah,4.079108206255813,0.04741920828928631,0
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2019,108553.0,2289220.0,419508.0,15210,Rendah,5.4569161970689475,0.04741920828928631,0
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2019,108553.0,2289220.0,980714.0,15210,Rendah,2.334238116311177,0.04741920828928631,0
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2019,108553.0,2289220.0,663548.0,15210,Rendah,3.449968954770416,0.04741920828928631,0
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2019,108553.0,2289220.0,709405.0,15210,Rendah,3.226957802665614,0.04741920828928631,0
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2019,108553.0,2289220.0,609257.0,15210,Rendah,3.7573963040227687,0.04741920828928631,0
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2019,108553.0,2289220.0,555620.0,15210,Rendah,4.120118066304308,0.04741920828928631,0
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2019,108553.0,2289220.0,1164878.0,15210,Rendah,1.965201506080465,0.04741920828928631,0
SUMATERA BARAT,MAKANAN,PERKOTAAN,2020,411369.0,2484041.0,597149.0,17571,Sangat Tinggi,4.159834480171615,0.16560475451089576,1
SUMATERA BARAT,MAKANAN,PERKOTAAN,2020,411369.0,2484041.0,445718.0,17571,Sangat Tinggi,5.57312246756918,0.16560475451089576,1
SUMATERA BARAT,MAKANAN,PERKOTAAN,2020,411369.0,2484041.0,1042868.0,17571,Sangat Tinggi,2.3819323250881226,0.16560475451089576,1
SUMATERA BARAT,MAKANAN,PERKOTAAN,2020,411369.0,2484041.0,698667.0,17571,Sangat Tinggi,3.5554004983776246,0.16560475451089576,1
SUMATERA BARAT,MAKANAN,PERKOTAAN,2020,411369.0,2484041.0,753188.0,17571,Sangat Tinggi,3.2980358157591465,0.16560475451089576,1
SUMATERA BARAT,MAKANAN,PERKOTAAN,2020,411369.0,2484041.0,644852.0,17571,Sangat Tinggi,3.852110251654643,0.16560475451089576,1
SUMATERA BARAT,MAKANAN,PERKOTAAN,2020,411369.0,2484041.0,590197.0,17571,Sangat Tinggi,4.2088336606251815,0.16560475451089576,1
SUMATERA BARAT,MAKANAN,PERKOTAAN,2020,411369.0,2484041.0,1235050.0,17571,Sangat Tinggi,2.0112878021132747,0.16560475451089576,1
SUMATERA BARAT,MAKANAN,PERKOTAAN,2020,413073.0,2484041.0,597149.0,17571,Sangat Tinggi,4.159834480171615,0.16629073352654003,1
SUMATERA BARAT,MAKANAN,PERKOTAAN,2020,413073.0,2484041.0,445718.0,17571,Sangat Tinggi,5.57312246756918,0.16629073352654003,1
SUMATERA BARAT,MAKANAN,PERKOTAAN,2020,413073.0,2484041.0,1042868.0,17571,Sangat Tinggi,2.3819323250881226,0.16629073352654003,1
SUMATERA BARAT,MAKANAN,PERKOTAAN,2020,413073.0,2484041.0,698667.0,17571,Sangat Tinggi,3.5554004983776246,0.16629073352654003,1
SUMATERA BARAT,MAKANAN,PERKOTAAN,2020,413073.0,2484041.0,753188.0,17571,Sangat Tinggi,3.2980358157591465,0.16629073352654003,1
SUMATERA BARAT,MAKANAN,PERKOTAAN,2020,413073.0,2484041.0,644852.0,17571,Sangat Tinggi,3.852110251654643,0.16629073352654003,1
SUMATERA BARAT,MAKANAN,PERKOTAAN,2020,413073.0,2484041.0,590197.0,17571,Sangat Tinggi,4.2088336606251815,0.16629073352654003,1
SUMATERA BARAT,MAKANAN,PERKOTAAN,2020,413073.0,2484041.0,1235050.0,17571,Sangat Tinggi,2.0112878021132747,0.16629073352654003,1
SUMATERA BARAT,MAKANAN,PERDESAAN,2020,415694.0,2484041.0,597149.0,17571,Sangat Tinggi,4.159834480171615,0.16734586908992244,1
SUMATERA BARAT,MAKANAN,PERDESAAN,2020,415694.0,2484041.0,445718.0,17571,Sangat Tinggi,5.57312246756918,0.16734586908992244,1
SUMATERA BARAT,MAKANAN,PERDESAAN,2020,415694.0,2484041.0,1042868.0,17571,Sangat Tinggi,2.3819323250881226,0.16734586908992244,1
SUMATERA BARAT,MAKANAN,PERDESAAN,2020,415694.0,2484041.0,698667.0,17571,Sangat Tinggi,3.5554004983776246,0.16734586908992244,1
SUMATERA BARAT,MAKANAN,PERDESAAN,2020,415694.0,2484041.0,753188.0,17571,Sangat Tinggi,3.2980358157591465,0.16734586908992244,1
SUMATERA BARAT,MAKANAN,PERDESAAN,2020,415694.0,2484041.0,644852.0,17571,Sangat Tinggi,3.852110251654643,0.16734586908992244,1
SUMATERA BARAT,MAKANAN,PERDESAAN,2020,415694.0,2484041.0,590197.0,17571,Sangat Tinggi,4.2088336606251815,0.16734586908992244,1
SUMATERA BARAT,MAKANAN,PERDESAAN,2020,415694.0,2484041.0,1235050.0,17571,Sangat Tinggi,2.0112878021132747,0.16734586908992244,1
SUMATERA BARAT,MAKANAN,PERDESAAN,2020,416419.0,2484041.0,597149.0,17571,Sangat Tinggi,4.159834480171615,0.16763773222744713,1
SUMATERA BARAT,MAKANAN,PERDESAAN,2020,416419.0,2484041.0,445718.0,17571,Sangat Tinggi,5.57312246756918,0.16763773222744713,1
SUMATERA BARAT,MAKANAN,PERDESAAN,2020,416419.0,2484041.0,1042868.0,17571,Sangat Tinggi,2.3819323250881226,0.16763773222744713,1
SUMATERA BARAT,MAKANAN,PERDESAAN,2020,416419.0,2484041.0,698667.0,17571,Sangat Tinggi,3.5554004983776246,0.16763773222744713,1
SUMATERA BARAT,MAKANAN,PERDESAAN,2020,416419.0,2484041.0,753188.0,17571,Sangat Tinggi,3.2980358157591465,0.16763773222744713,1
SUMATERA BARAT,MAKANAN,PERDESAAN,2020,416419.0,2484041.0,644852.0,17571,Sangat Tinggi,3.852110251654643,0.16763773222744713,1
SUMATERA BARAT,MAKANAN,PERDESAAN,2020,416419.0,2484041.0,590197.0,17571,Sangat Tinggi,4.2088336606251815,0.16763773222744713,1
SUMATERA BARAT,MAKANAN,PERDESAAN,2020,416419.0,2484041.0,1235050.0,17571,Sangat Tinggi,2.0112878021132747,0.16763773222744713,1
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2020,151198.0,2484041.0,597149.0,17571,Rendah,4.159834480171615,0.0608677554033931,0
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2020,151198.0,2484041.0,445718.0,17571,Rendah,5.57312246756918,0.0608677554033931,0
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2020,151198.0,2484041.0,1042868.0,17571,Rendah,2.3819323250881226,0.0608677554033931,0
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2020,151198.0,2484041.0,698667.0,17571,Rendah,3.5554004983776246,0.0608677554033931,0
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2020,151198.0,2484041.0,753188.0,17571,Rendah,3.2980358157591465,0.0608677554033931,0
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2020,151198.0,2484041.0,644852.0,17571,Rendah,3.852110251654643,0.0608677554033931,0
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2020,151198.0,2484041.0,590197.0,17571,Rendah,4.2088336606251815,0.0608677554033931,0
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2020,151198.0,2484041.0,1235050.0,17571,Rendah,2.0112878021132747,0.0608677554033931,0
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2020,152458.0,2484041.0,597149.0,17571,Rendah,4.159834480171615,0.06137499340791879,0
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2020,152458.0,2484041.0,445718.0,17571,Rendah,5.57312246756918,0.06137499340791879,0
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2020,152458.0,2484041.0,1042868.0,17571,Rendah,2.3819323250881226,0.06137499340791879,0
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2020,152458.0,2484041.0,698667.0,17571,Rendah,3.5554004983776246,0.06137499340791879,0
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2020,152458.0,2484041.0,753188.0,17571,Rendah,3.2980358157591465,0.06137499340791879,0
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2020,152458.0,2484041.0,644852.0,17571,Rendah,3.852110251654643,0.06137499340791879,0
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2020,152458.0,2484041.0,590197.0,17571,Rendah,4.2088336606251815,0.06137499340791879,0
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2020,152458.0,2484041.0,1235050.0,17571,Rendah,2.0112878021132747,0.06137499340791879,0
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2020,112136.0,2484041.0,597149.0,17571,Rendah,4.159834480171615,0.04514257212340698,0
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2020,112136.0,2484041.0,445718.0,17571,Rendah,5.57312246756918,0.04514257212340698,0
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2020,112136.0,2484041.0,1042868.0,17571,Rendah,2.3819323250881226,0.04514257212340698,0
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2020,112136.0,2484041.0,698667.0,17571,Rendah,3.5554004983776246,0.04514257212340698,0
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2020,112136.0,2484041.0,753188.0,17571,Rendah,3.2980358157591465,0.04514257212340698,0
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2020,112136.0,2484041.0,644852.0,17571,Rendah,3.852110251654643,0.04514257212340698,0
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2020,112136.0,2484041.0,590197.0,17571,Rendah,4.2088336606251815,0.04514257212340698,0
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2020,112136.0,2484041.0,1235050.0,17571,Rendah,2.0112878021132747,0.04514257212340698,0
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2020,113254.0,2484041.0,597149.0,17571,Rendah,4.159834480171615,0.04559264520996231,0
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2020,113254.0,2484041.0,445718.0,17571,Rendah,5.57312246756918,0.04559264520996231,0
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2020,113254.0,2484041.0,1042868.0,17571,Rendah,2.3819323250881226,0.04559264520996231,0
